MAC Address,Network Adapter,IP Address,Computer Name,GUID/UUID,GUID/UUID Mac Address Conversion,Total RAM Memory,Sid,RAM Memory Bank Label,RAM Memory Capacity,RAM Memory Device Locator,RAM Memory Manufacturer,Computer Manufacturer,Computer Model,Computer Serial,Motherboard Manufacturer,Motherboard Model,Motherboard Product,Motherboard Serial Number,Motherboard Version,Hard Disk Drive Letter,Hard Disk Size,Hard Disk Free Space,Hard Disk Volume Serial Number,Hard Disk Manufacturer,Hard Disk Model,Hard Disk Device ID,Hard Disk Interface Type,Hard Disk Partitions,Hard Disk Total Cylinders,Hard Disk Total Heads,Hard Disk Total Sectors,Hard Disk Total Tracks,Hard Disk Tracks Per Cylinder,Processor Name,Processor Type,Processor Family,Sound Card Manufacturer,Sound Card Product Name,Sound Card Description,Sound Card Name,Video Card Name,Video Card Setting ID,Floppy Manufacturer,Floppy Name,Floppy Device ID,CDROMCaptionSet,CDROMDescriptionSet,CDROMDeviceIDSet,CDROMDriveSet,CDROMManufacturerSet,CDROMNameSet,BIOS Version,Dell Service Tag,Date of Log,Time of Log
00:24:54:66:D9:27,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.216,LIB715,96BBCBE0-1DE9-11B2-8000-DAF58AE0F880,00000000-0000-0000-0000-00245466D927,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200507,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:29 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,08:27:06
00:24:54:66:D8:84,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.240,LIB716,8ACBFD20-1DE7-11B2-8000-BC9749682968,00000000-0000-0000-0000-00245466D884,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200564,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:32 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:33:46
00:24:54:66:D3:E4,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.213,LIB717,6C4F25A0-1DE4-11B2-8000-BD618A188B0C,00000000-0000-0000-0000-00245466D3E4,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200695,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:33 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:35:27
B4:82:FE:07:D4:55,Realtek RTL8192E Wireless LAN 802.11n PCI-E NIC,10.1.130.212,LIB718,5F4EAD60-1DE6-11B2-8000-8F966DCFD621,00000000-0000-0000-0000-B482FE07D455,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200671,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:28 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,08:27:34
00:24:54:66:D8:6D,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.59,LIB719,570019E0-1DE7-11B2-8000-956A8B576AC7,00000000-0000-0000-0000-00245466D86D,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200569,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:111 GB ,1:85 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:SAMSUNG HM250HI ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:30401 ,0.21875,1:488392065 ,1:7752255 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:35:32
B4:82:FE:07:DA:32,Realtek RTL8192E Wireless LAN 802.11n PCI-E NIC,10.1.130.226,LIB721,ADC85EC0-1DE9-11B2-8000-F8D3EB3091E5,00000000-0000-0000-0000-B482FE07DA32,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200509,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:34 GB ,1:4E496BF6 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:14593 ,0.21875,1:234436545 ,1:3721215 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,08:33:14
00:24:54:66:D9:25,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.97,LIB723,949B0EC0-1DE9-11B2-8000-CC649E74C762,00000000-0000-0000-0000-00245466D925,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200505,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:111 GB ,1:82 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:232581 ,01:16,1:234441648 ,1:3721296 ,01:16,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,10:17:30
00:24:54:66:D8:8C,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.98,LIB724,B120EA80-1DE7-11B2-8000-F76C4C18DCCF,00000000-0000-0000-0000-00245466D88C,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200518,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:27 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:35:48
B4:82:FE:07:D8:B4,Realtek RTL8192E Wireless LAN 802.11n PCI-E NIC,10.1.130.147,LIB725,69BE8520-1DE3-11B2-8000-E440B32BEEC7,00000000-0000-0000-0000-B482FE07D8B4,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200687,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:30 GB ,1:4E496BF6 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:14593 ,0.21875,1:234436545 ,1:3721215 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:37:02
00:24:54:66:D4:23,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.134,LIB727,EA17C500-1DE4-11B2-8000-AB44FC928FC3,00000000-0000-0000-0000-00245466D423,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200681,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:29 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW060A ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:37:37
B4:82:FE:07:EE:07,Realtek RTL8192E Wireless LAN 802.11n PCI-E NIC,10.1.130.58,LIB728,4C6410C0-1DE4-11B2-8000-CBB4DAC5AFB9,00000000-0000-0000-0000-B482FE07EE07,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200543,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:55 GB ,1:29 GB ,1:4E496BF6 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:14593 ,0.21875,1:234436545 ,1:3721215 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:30:00
00:24:54:66:D8:5A,Generic Marvell Yukon 88E8040 PCI-E Fast Ethernet Controller,10.1.130.219,LIB729,1510D420-1DE7-11B2-8000-9914D786A46A,00000000-0000-0000-0000-00245466D85A,1062518784,N/A,1:DIMM 0 ,1:1073741824 ,1:J6G1 ,1:48spaces                                         ,SAMSUNG ELECTRONICS CO. LTD.,N220                       ,ZO1D93BZ200577,SAMSUNG ELECTRONICS CO. LTD.,,N220                       ,123490EN400015,Not Applicable,1:C: ,1:111 GB ,1:81 GB ,1:0E98B866 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:14593 ,0.21875,1:234436545 ,1:3721215 ,0.21875,1:Intel(R) Atom(TM) CPU N450   @ 1.66GHz ,01:09,1:x64 Family 6 Model 28 Stepping 10 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SECCSD - 6040000,N/A,17/10/2013,11:34:50
2C:41:38:8C:4E:03,Realtek PCIe GBE Family Controller,10.1.128.32,MFLOFFICE07,E2A68239-B421-7045-26C3-4F5B10559426,00000000-0000-0000-0000-2C41388C4E03,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Elpida           ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC142CWCL,Foxconn,,2ABF, ,1.2,1:C: ,1:37 GB ,1:2 GB ,1:760D95DC ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:4865 2: ,1:255 2: ,1:78156225 2: ,1:1240575 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF01____\5&48FDE0A&0&4.0.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ATA Device ,HPQOEM - 1072009,N/A,17/10/2013,07:56:09
00:19:D2:28:D6:E3,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.130.95,MIDDLETON29,805712C8-B8EE-DB11-A70E-00A0D1A17CB5,00000000-0000-0000-0000-0019D228D6E3,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004C52300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:12 GB ,1:30FB30B7 ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&3400F18A&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,10:34:53
70:54:D2:AB:1A:A4,Intel(R) 82579V Gigabit Network Connection,169.254.46.58,MIDDLETON32,62A39F71-F28F-E211-8FD3-505054503030,00000000-0000-0000-0000-7054D2AB1AA4,8416911360,N/A,1:CHANNEL A DIMM0 ,1:8589934592 ,1:DIMM1 ,1:029E ,VeryPC,DH61DL-N,11514,Intel Corporation,,DH61DL,BTDL312000ZP,AAG14066-207,1:C: ,1:111 GB ,1:77 GB ,1:78D69B11 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:14593 ,0.21875,1:234436545 ,1:3721215 ,0.21875,1:Intel(R) Core(TM) i5-3450S CPU @ 2.80GHz ,01:09,1:Intel64 Family 6 Model 58 Stepping 9 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,INTEL  - 6f,N/A,17/10/2013,12:05:12
00:19:D2:0A:AC:EB,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.192,MIDDLETON701,4096FD9F-FBEE-DB11-A70E-00A0D1A17DE0,00000000-0000-0000-0000-0019D20AACEB,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004C92300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:2 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,08:57:23
00:19:D2:28:E4:21,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.101,MIDDLETON702,207BAA0E-D5EE-DB11-A70E-00A0D1A17D58,00000000-0000-0000-0000-0019D228E421,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004D72300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:0 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,12:04:39
00:19:D2:28:EA:60,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.193,MIDDLETON704,E0739ECC-FBEE-DB11-A70E-00A0D1A17DE1,00000000-0000-0000-0000-0019D228EA60,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004DB2300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:2 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,08:58:21
00:19:D2:0A:AE:D3,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.79,MIDDLETON705,90B29D9E-C3EE-DB11-A70E-00A0D1A17CEA,00000000-0000-0000-0000-0019D20AAED3,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004AE2300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:1 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 6 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,08:58:45
00:19:D2:28:E1:6F,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.88,MIDDLETON706,403DE744-57EF-DB11-A70E-00A0D1A17E96,00000000-0000-0000-0000-0019D228E16F,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004BE2300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:1 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,08:58:31
00:19:D2:28:EA:67,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.91,MIDDLETON707,E089BE45-E8EE-DB11-A70E-00A0D1A17DB3,00000000-0000-0000-0000-0019D228EA67,2136981504,N/A,1:Bank 0 ,1:2147483648 ,1:M1 ,01:00,Acer,TravelMate 6410,LXTCX06191721004D22300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:1 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,12:03:54
00:19:D2:28:D1:6E,Intel(R) PRO/Wireless 3945ABG Network Connection,10.1.128.87,MIDDLETON708,40A623F9-C6EE-DB11-A70E-00A0D1A17D06,00000000-0000-0000-0000-0019D228D16E,1600110592,N/A,1:Bank 0 2:Bank 1 ,1:1073741824 2:536870912 ,1:M1 2:M2 ,01:02,Acer,TravelMate 6410,LXTCX06191721004DA2300,Acer,,Coniston,Not Applicable,Not Applicable,1:C: ,1:37 GB ,1:3 GB ,1:6AF3B2FF ,1:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Core(TM)2 CPU         T5500  @ 1.66GHz ,01:09,1:x64 Family 6 Model 15 Stepping 2 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ-850S ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ-850S________________1.20____\5&10EEB6DB&0&1.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ-850S ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,10:34:42
